model,model_id,blur_type,severity,image_id,true_label,raw_response,prediction,valid_response,correct,latency_seconds,cost_usd
kimi,moonshotai/kimi-k3,defocus_blur,1,414,automobile,truck,truck,1,0,1.369,0.00034485
gpt_terra,openai/gpt-5.6-terra,defocus_blur,1,439,automobile,truck,truck,1,0,0.888,0.00016
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,1,414,automobile,automobile,automobile,1,1,2.233,0.000212
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,1,440,automobile,frog,frog,1,0,0.826,8.7e-05
grok,x-ai/grok-4.3,defocus_blur,1,440,automobile,ship,ship,1,0,0.625,8.965e-05
gpt_terra,openai/gpt-5.6-terra,defocus_blur,1,440,automobile,automobile,automobile,1,1,0.921,0.000172
gpt_sol,openai/gpt-5.6-sol,defocus_blur,1,440,automobile,automobile,automobile,1,1,0.98,0.00016
gpt_luna,openai/gpt-5.6-luna,defocus_blur,1,440,automobile,car,car,0,0,0.853,1.6e-05
gemini,google/gemini-3.1-flash-lite,defocus_blur,1,439,automobile,automobile,automobile,1,1,1.576,0.0002845
gpt_luna,openai/gpt-5.6-luna,defocus_blur,1,439,automobile,truck,truck,1,0,1.597,1.6e-05
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,1,462,automobile,cat,cat,1,0,0.769,8.2e-05
kimi,moonshotai/kimi-k3,defocus_blur,1,439,automobile,truck,truck,1,0,1.494,0.00034485
kimi,moonshotai/kimi-k3,defocus_blur,1,440,automobile,truck,truck,1,0,1.139,0.00034485
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,1,439,automobile,dog,dog,1,0,2.431,0.000202
grok,x-ai/grok-4.3,defocus_blur,1,462,automobile,ship,ship,1,0,0.655,8.965e-05
gemini,google/gemini-3.1-flash-lite,defocus_blur,1,440,automobile,automobile,automobile,1,1,1.455,0.0002845
gpt_terra,openai/gpt-5.6-terra,defocus_blur,1,462,automobile,automobile,automobile,1,1,0.878,0.000172
gpt_sol,openai/gpt-5.6-sol,defocus_blur,1,462,automobile,automobile,automobile,1,1,1.212,0.00016
kimi,moonshotai/kimi-k3,defocus_blur,1,462,automobile,truck,truck,1,0,0.829,0.00034485
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,1,490,automobile,truck,truck,1,0,0.757,8.2e-05
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,1,440,automobile,automobile,automobile,1,1,2.347,0.000212
grok,x-ai/grok-4.3,defocus_blur,1,490,automobile,automobile,automobile,1,1,0.561,9.215e-05
gemini,google/gemini-3.1-flash-lite,defocus_blur,1,462,automobile,automobile,automobile,1,1,1.387,0.0002845
gpt_luna,openai/gpt-5.6-luna,defocus_blur,1,490,automobile,automobile,automobile,1,1,0.737,1.72e-05
claude_opus,anthropic/claude-opus-5,defocus_blur,1,414,automobile,automobile,automobile,1,1,4.309,0.001655
claude_opus,anthropic/claude-opus-5,defocus_blur,1,407,automobile,automobile,automobile,1,1,4.968,0.001355
kimi,moonshotai/kimi-k3,defocus_blur,1,490,automobile,automobile,automobile,1,1,0.925,0.00034485
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,1,462,automobile,automobile,automobile,1,1,2.508,0.000212
grok,x-ai/grok-4.3,defocus_blur,1,493,automobile,automobile,automobile,1,1,0.555,9.215e-05
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,1,493,automobile,automobile,automobile,1,1,0.823,8.2e-05
gpt_terra,openai/gpt-5.6-terra,defocus_blur,1,490,automobile,automobile,automobile,1,1,1.551,0.000172
gemini,google/gemini-3.1-flash-lite,defocus_blur,1,490,automobile,automobile,automobile,1,1,1.492,0.0002845
gpt_sol,openai/gpt-5.6-sol,defocus_blur,1,493,automobile,automobile,automobile,1,1,0.899,0.00016
claude_opus,anthropic/claude-opus-5,defocus_blur,1,439,automobile,cat,cat,1,0,4.246,0.001255
gpt_luna,openai/gpt-5.6-luna,defocus_blur,1,493,automobile,automobile,automobile,1,1,0.936,1.72e-05
claude_opus,anthropic/claude-opus-5,defocus_blur,1,462,automobile,truck,truck,1,0,3.391,0.00083
gemini,google/gemini-3.1-flash-lite,defocus_blur,1,493,automobile,automobile,automobile,1,1,1.41,0.0002845
kimi,moonshotai/kimi-k3,defocus_blur,1,493,automobile,truck,truck,1,0,0.918,0.00034485
grok,x-ai/grok-4.3,defocus_blur,1,494,automobile,automobile,automobile,1,1,0.573,9.215e-05
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,1,494,automobile,airplane,airplane,1,0,0.806,8.2e-05
gpt_terra,openai/gpt-5.6-terra,defocus_blur,1,494,automobile,automobile,automobile,1,1,0.803,0.000172
gpt_terra,openai/gpt-5.6-terra,defocus_blur,1,493,automobile,ship,ship,1,0,1.626,0.00016
gpt_luna,openai/gpt-5.6-luna,defocus_blur,1,494,automobile,automobile,automobile,1,1,0.822,1.72e-05
gpt_sol,openai/gpt-5.6-sol,defocus_blur,1,490,automobile,automobile,automobile,1,1,2.908,0.00016
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,1,493,automobile,automobile,automobile,1,1,2.362,0.000212
gpt_sol,openai/gpt-5.6-sol,defocus_blur,1,414,automobile,automobile,automobile,1,1,6.007,0.00016
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,1,490,automobile,automobile,automobile,1,1,3.283,0.000212
gpt_sol,openai/gpt-5.6-sol,defocus_blur,1,494,automobile,automobile,automobile,1,1,1.442,0.00016
gemini,google/gemini-3.1-flash-lite,defocus_blur,1,494,automobile,automobile,automobile,1,1,1.332,0.0002845
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,1,513,automobile,truck,truck,1,0,0.789,8.2e-05
gpt_sol,openai/gpt-5.6-sol,defocus_blur,1,513,automobile,automobile,automobile,1,1,0.832,0.00016
claude_opus,anthropic/claude-opus-5,defocus_blur,1,440,automobile,automobile,automobile,1,1,5.105,0.00143
gpt_terra,openai/gpt-5.6-terra,defocus_blur,1,513,automobile,automobile,automobile,1,1,1.04,0.000172
claude_opus,anthropic/claude-opus-5,defocus_blur,1,490,automobile,automobile,automobile,1,1,3.852,0.00083
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,1,494,automobile,automobile,automobile,1,1,2.097,0.000212
grok,x-ai/grok-4.3,defocus_blur,1,513,automobile,dog,dog,1,0,0.758,8.965e-05
gpt_luna,openai/gpt-5.6-luna,defocus_blur,1,513,automobile,automobile,automobile,1,1,1.252,1.72e-05
gemini,google/gemini-3.1-flash-lite,defocus_blur,1,513,automobile,automobile,automobile,1,1,1.249,0.0002845
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,1,540,automobile,automobile,automobile,1,1,0.88,8.2e-05
gpt_sol,openai/gpt-5.6-sol,defocus_blur,1,540,automobile,automobile,automobile,1,1,0.859,0.00016
claude_opus,anthropic/claude-opus-5,defocus_blur,1,493,automobile,automobile,automobile,1,1,3.54,0.000805
gpt_luna,openai/gpt-5.6-luna,defocus_blur,1,540,automobile,automobile,automobile,1,1,0.882,1.72e-05
gpt_terra,openai/gpt-5.6-terra,defocus_blur,1,540,automobile,automobile,automobile,1,1,0.967,0.000172
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,1,546,automobile,automobile,automobile,1,1,0.786,8.2e-05
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,1,513,automobile,automobile,automobile,1,1,2.347,0.000212
grok,x-ai/grok-4.3,defocus_blur,1,546,automobile,ship,ship,1,0,0.648,8.965e-05
gpt_luna,openai/gpt-5.6-luna,defocus_blur,1,546,automobile,automobile,automobile,1,1,0.982,1.72e-05
gpt_terra,openai/gpt-5.6-terra,defocus_blur,1,546,automobile,automobile,automobile,1,1,1.118,0.000172
gemini,google/gemini-3.1-flash-lite,defocus_blur,1,540,automobile,automobile,automobile,1,1,1.579,0.0002845
gemini,google/gemini-3.1-flash-lite,defocus_blur,1,546,automobile,automobile,automobile,1,1,1.358,0.0002845
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,1,540,automobile,automobile,automobile,1,1,2.414,0.000212
gpt_sol,openai/gpt-5.6-sol,defocus_blur,1,546,automobile,automobile,automobile,1,1,1.733,0.00016
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,1,572,automobile,truck,truck,1,0,0.787,8.2e-05
gpt_terra,openai/gpt-5.6-terra,defocus_blur,1,572,automobile,automobile,automobile,1,1,0.846,0.000172
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,1,546,automobile,automobile,automobile,1,1,2.353,0.000212
gpt_sol,openai/gpt-5.6-sol,defocus_blur,1,572,automobile,automobile,automobile,1,1,1.078,0.00016
grok,x-ai/grok-4.3,defocus_blur,1,540,automobile,automobile,automobile,1,1,2.56,9.215e-05
grok,x-ai/grok-4.3,defocus_blur,1,572,automobile,automobile,automobile,1,1,0.653,9.215e-05
gpt_luna,openai/gpt-5.6-luna,defocus_blur,1,572,automobile,truck,truck,1,0,1.18,1.6e-05
claude_opus,anthropic/claude-opus-5,defocus_blur,1,513,automobile,automobile,automobile,1,1,4.018,0.000805
claude_opus,anthropic/claude-opus-5,defocus_blur,1,494,automobile,automobile,automobile,1,1,5.012,0.00088
kimi,moonshotai/kimi-k3,defocus_blur,1,572,automobile,truck,truck,1,0,0.958,0.00034485
claude_opus,anthropic/claude-opus-5,defocus_blur,1,540,automobile,automobile,automobile,1,1,3.49,0.00078
gemini,google/gemini-3.1-flash-lite,defocus_blur,1,572,automobile,automobile,automobile,1,1,1.29,0.0002845
gpt_terra,openai/gpt-5.6-terra,defocus_blur,1,594,automobile,airplane,airplane,1,0,0.659,0.000172
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,1,594,automobile,truck,truck,1,0,0.872,8.2e-05
gpt_luna,openai/gpt-5.6-luna,defocus_blur,1,594,automobile,automobile,automobile,1,1,0.841,1.72e-05
grok,x-ai/grok-4.3,defocus_blur,1,594,automobile,truck,truck,1,0,0.6,8.965e-05
claude_opus,anthropic/claude-opus-5,defocus_blur,1,546,automobile,automobile,automobile,1,1,3.449,0.00088
kimi,moonshotai/kimi-k3,defocus_blur,1,494,automobile,automobile,automobile,1,1,4.91,0.00034485
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,1,572,automobile,automobile,automobile,1,1,2.483,0.000212
kimi,moonshotai/kimi-k3,defocus_blur,1,513,automobile,automobile,automobile,1,1,4.263,0.00034485
gpt_sol,openai/gpt-5.6-sol,defocus_blur,1,594,automobile,automobile,automobile,1,1,1.207,0.00016
kimi,moonshotai/kimi-k3,defocus_blur,1,540,automobile,truck,truck,1,0,3.695,0.00034485
kimi,moonshotai/kimi-k3,defocus_blur,1,546,automobile,automobile,automobile,1,1,3.155,0.00034485
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,1,604,automobile,truck,truck,1,0,0.831,8.2e-05
grok,x-ai/grok-4.3,defocus_blur,1,604,automobile,automobile,automobile,1,1,0.609,9.215e-05
gemini,google/gemini-3.1-flash-lite,defocus_blur,1,594,automobile,automobile,automobile,1,1,1.391,0.0002845
kimi,moonshotai/kimi-k3,defocus_blur,1,594,automobile,automobile,automobile,1,1,1.211,0.00034485
gpt_luna,openai/gpt-5.6-luna,defocus_blur,1,604,automobile,automobile,automobile,1,1,1.062,1.72e-05
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,1,619,automobile,truck,truck,1,0,0.86,8.2e-05
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,1,594,automobile,automobile,automobile,1,1,2.197,0.000212
gpt_luna,openai/gpt-5.6-luna,defocus_blur,1,619,automobile,automobile,automobile,1,1,0.773,1.72e-05
grok,x-ai/grok-4.3,defocus_blur,1,619,automobile,automobile,automobile,1,1,0.786,0.00015935
kimi,moonshotai/kimi-k3,defocus_blur,1,604,automobile,truck,truck,1,0,1.34,0.00034485
claude_opus,anthropic/claude-opus-5,defocus_blur,1,572,automobile,truck,truck,1,0,3.972,0.00128
gemini,google/gemini-3.1-flash-lite,defocus_blur,1,604,automobile,automobile,automobile,1,1,1.643,0.0002845
gpt_terra,openai/gpt-5.6-terra,defocus_blur,1,619,automobile,automobile,automobile,1,1,1.323,0.000172
kimi,moonshotai/kimi-k3,defocus_blur,1,619,automobile,truck,truck,1,0,0.972,0.00034485
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,1,604,automobile,automobile,automobile,1,1,2.312,0.000212
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,1,622,automobile,truck,truck,1,0,0.781,8.2e-05
gemini,google/gemini-3.1-flash-lite,defocus_blur,1,619,automobile,automobile,automobile,1,1,1.461,0.0002845
gpt_luna,openai/gpt-5.6-luna,defocus_blur,1,622,automobile,automobile,automobile,1,1,0.659,1.72e-05
grok,x-ai/grok-4.3,defocus_blur,1,622,automobile,automobile,automobile,1,1,0.586,9.215e-05
gpt_sol,openai/gpt-5.6-sol,defocus_blur,1,622,automobile,automobile,automobile,1,1,0.961,0.00016
gpt_terra,openai/gpt-5.6-terra,defocus_blur,1,622,automobile,automobile,automobile,1,1,0.922,0.000172
gpt_terra,openai/gpt-5.6-terra,defocus_blur,1,604,automobile,automobile,automobile,1,1,2.674,0.000172
gpt_sol,openai/gpt-5.6-sol,defocus_blur,1,619,automobile,automobile,automobile,1,1,2.339,0.00016
gemini,google/gemini-3.1-flash-lite,defocus_blur,1,622,automobile,automobile,automobile,1,1,1.222,0.0002845
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,1,629,automobile,truck,truck,1,0,0.867,8.2e-05
claude_opus,anthropic/claude-opus-5,defocus_blur,1,594,automobile,automobile,automobile,1,1,4.351,0.000905
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,1,619,automobile,automobile,automobile,1,1,2.762,0.000212
gpt_terra,openai/gpt-5.6-terra,defocus_blur,1,629,automobile,automobile,automobile,1,1,0.862,0.000172
grok,x-ai/grok-4.3,defocus_blur,1,629,automobile,automobile,automobile,1,1,0.7,9.215e-05
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,1,622,automobile,automobile,automobile,1,1,2.056,0.000212
gpt_sol,openai/gpt-5.6-sol,defocus_blur,1,629,automobile,automobile,automobile,1,1,1.127,0.00016
claude_opus,anthropic/claude-opus-5,defocus_blur,1,604,automobile,automobile,automobile,1,1,3.772,0.00073
gpt_luna,openai/gpt-5.6-luna,defocus_blur,1,629,automobile,automobile,automobile,1,1,1.173,1.72e-05
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,1,645,automobile,automobile,automobile,1,1,0.787,8.2e-05
gpt_sol,openai/gpt-5.6-sol,defocus_blur,1,604,automobile,automobile,automobile,1,1,3.958,0.00016
kimi,moonshotai/kimi-k3,defocus_blur,1,622,automobile,truck,truck,1,0,2.079,0.00034485
gemini,google/gemini-3.1-flash-lite,defocus_blur,1,629,automobile,automobile,automobile,1,1,1.463,0.0002845
gpt_luna,openai/gpt-5.6-luna,defocus_blur,1,645,automobile,automobile,automobile,1,1,0.744,1.72e-05
gpt_terra,openai/gpt-5.6-terra,defocus_blur,1,645,automobile,automobile,automobile,1,1,0.926,0.000172
grok,x-ai/grok-4.3,defocus_blur,1,645,automobile,automobile,automobile,1,1,0.748,9.215e-05
kimi,moonshotai/kimi-k3,defocus_blur,1,629,automobile,automobile,automobile,1,1,1.445,0.00034485
gpt_sol,openai/gpt-5.6-sol,defocus_blur,1,645,automobile,automobile,automobile,1,1,1.053,0.00016
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,1,629,automobile,automobile,automobile,1,1,2.172,0.000212
gpt_luna,openai/gpt-5.6-luna,defocus_blur,1,462,automobile,automobile,automobile,1,1,11.609,1.72e-05
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,1,656,automobile,automobile,automobile,1,1,0.871,8.2e-05
grok,x-ai/grok-4.3,defocus_blur,1,656,automobile,automobile,automobile,1,1,0.617,9.215e-05
gpt_luna,openai/gpt-5.6-luna,defocus_blur,1,656,automobile,automobile,automobile,1,1,0.834,1.72e-05
gemini,google/gemini-3.1-flash-lite,defocus_blur,1,645,automobile,automobile,automobile,1,1,1.613,0.0002845
gpt_sol,openai/gpt-5.6-sol,defocus_blur,1,656,automobile,automobile,automobile,1,1,1.186,0.00016
gpt_terra,openai/gpt-5.6-terra,defocus_blur,1,656,automobile,automobile,automobile,1,1,1.196,0.000172
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,1,645,automobile,truck,truck,1,0,2.187,0.000202
kimi,moonshotai/kimi-k3,defocus_blur,1,656,automobile,automobile,automobile,1,1,1.049,0.00034485
claude_opus,anthropic/claude-opus-5,defocus_blur,1,619,automobile,automobile,automobile,1,1,4.978,0.00193
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,1,657,automobile,dog,dog,1,0,1.198,8.2e-05
gemini,google/gemini-3.1-flash-lite,defocus_blur,1,656,automobile,automobile,automobile,1,1,1.461,0.0002845
grok,x-ai/grok-4.3,defocus_blur,1,657,automobile,frog,frog,1,0,0.553,8.965e-05
claude_opus,anthropic/claude-opus-5,defocus_blur,1,629,automobile,automobile,automobile,1,1,3.655,0.00098
gpt_luna,openai/gpt-5.6-luna,defocus_blur,1,657,automobile,truck,truck,1,0,0.798,1.6e-05
gpt_sol,openai/gpt-5.6-sol,defocus_blur,1,657,automobile,automobile,automobile,1,1,1.407,0.00016
gpt_terra,openai/gpt-5.6-terra,defocus_blur,1,657,automobile,automobile,automobile,1,1,1.176,0.000172
kimi,moonshotai/kimi-k3,defocus_blur,1,657,automobile,cat,cat,1,0,0.866,0.0003306
gemini,google/gemini-3.1-flash-lite,defocus_blur,1,657,automobile,automobile,automobile,1,1,1.233,0.0002845
claude_opus,anthropic/claude-opus-5,defocus_blur,1,645,automobile,truck,truck,1,0,3.324,0.00078
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,1,656,automobile,automobile,automobile,1,1,2.582,0.000212
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,1,659,automobile,truck,truck,1,0,1.012,8.2e-05
claude_opus,anthropic/claude-opus-5,defocus_blur,1,622,automobile,automobile,automobile,1,1,4.955,0.002105
grok,x-ai/grok-4.3,defocus_blur,1,659,automobile,automobile,automobile,1,1,0.716,9.215e-05
gpt_luna,openai/gpt-5.6-luna,defocus_blur,1,659,automobile,truck,truck,1,0,0.832,1.6e-05
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,1,657,automobile,automobile,automobile,1,1,2.304,0.000212
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,1,668,automobile,automobile,automobile,1,1,0.779,8.2e-05
gpt_sol,openai/gpt-5.6-sol,defocus_blur,1,659,automobile,automobile,automobile,1,1,1.426,0.00016
grok,x-ai/grok-4.3,defocus_blur,1,668,automobile,automobile,automobile,1,1,0.629,9.215e-05
gpt_terra,openai/gpt-5.6-terra,defocus_blur,1,659,automobile,automobile,automobile,1,1,1.53,0.000172
gemini,google/gemini-3.1-flash-lite,defocus_blur,1,659,automobile,automobile,automobile,1,1,1.509,0.0002845
gpt_terra,openai/gpt-5.6-terra,defocus_blur,1,668,automobile,automobile,automobile,1,1,0.903,0.000172
gpt_luna,openai/gpt-5.6-luna,defocus_blur,1,668,automobile,automobile,automobile,1,1,1.009,1.72e-05
gpt_sol,openai/gpt-5.6-sol,defocus_blur,1,668,automobile,automobile,automobile,1,1,1.126,0.00016
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,1,659,automobile,automobile,automobile,1,1,2.242,0.000212
gpt_terra,openai/gpt-5.6-terra,defocus_blur,1,677,automobile,automobile,automobile,1,1,0.751,0.000172
gemini,google/gemini-3.1-flash-lite,defocus_blur,1,668,automobile,automobile,automobile,1,1,1.489,0.0002845
gpt_sol,openai/gpt-5.6-sol,defocus_blur,1,677,automobile,automobile,automobile,1,1,0.95,0.00016
grok,x-ai/grok-4.3,defocus_blur,1,677,automobile,cat,cat,1,0,0.769,8.965e-05
kimi,moonshotai/kimi-k3,defocus_blur,1,645,automobile,truck,truck,1,0,4.531,0.000363
gpt_luna,openai/gpt-5.6-luna,defocus_blur,1,677,automobile,automobile,automobile,1,1,1.067,1.72e-05
claude_opus,anthropic/claude-opus-5,defocus_blur,1,657,automobile,automobile,automobile,1,1,3.864,0.001055
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,1,668,automobile,truck,truck,1,0,2.522,0.000202
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,1,723,automobile,automobile,automobile,1,1,0.803,8.2e-05
kimi,moonshotai/kimi-k3,defocus_blur,1,659,automobile,automobile,automobile,1,1,2.879,0.00034485
gpt_luna,openai/gpt-5.6-luna,defocus_blur,1,723,automobile,automobile,automobile,1,1,0.724,1.72e-05
grok,x-ai/grok-4.3,defocus_blur,1,723,automobile,automobile,automobile,1,1,0.594,9.215e-05
gpt_terra,openai/gpt-5.6-terra,defocus_blur,1,723,automobile,automobile,automobile,1,1,0.919,0.000172
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,1,677,automobile,cat,cat,1,0,2.18,0.000202
gemini,google/gemini-3.1-flash-lite,defocus_blur,1,677,automobile,automobile,automobile,1,1,1.729,0.0002845
claude_opus,anthropic/claude-opus-5,defocus_blur,1,659,automobile,automobile,automobile,1,1,3.664,0.00068
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,1,677,automobile,cat,cat,1,0,2.408,8.2e-05
gemini,google/gemini-3.1-flash-lite,defocus_blur,1,723,automobile,automobile,automobile,1,1,1.181,0.0002845
claude_haiku,anthropic/claude-haiku-4.5,defocus_blur,1,726,automobile,truck,truck,1,0,0.787,8.2e-05
claude_opus,anthropic/claude-opus-5,defocus_blur,1,668,automobile,automobile,automobile,1,1,3.681,0.00088
grok,x-ai/grok-4.3,defocus_blur,1,726,automobile,truck,truck,1,0,0.683,8.965e-05
gpt_terra,openai/gpt-5.6-terra,defocus_blur,1,726,automobile,automobile,automobile,1,1,0.798,0.000172
claude_opus,anthropic/claude-opus-5,defocus_blur,1,656,automobile,automobile,automobile,1,1,5.934,0.000705
kimi,moonshotai/kimi-k3,defocus_blur,1,726,automobile,automobile,automobile,1,1,0.698,0.00034485
gpt_sol,openai/gpt-5.6-sol,defocus_blur,1,723,automobile,automobile,automobile,1,1,1.962,0.00016
gpt_sol,openai/gpt-5.6-sol,defocus_blur,1,726,automobile,automobile,automobile,1,1,1.083,0.00016
gpt_luna,openai/gpt-5.6-luna,defocus_blur,1,726,automobile,automobile,automobile,1,1,0.97,1.72e-05
kimi,moonshotai/kimi-k3,defocus_blur,1,668,automobile,automobile,automobile,1,1,3.434,0.00034485
claude_sonnet,anthropic/claude-sonnet-5,defocus_blur,1,723,automobile,automobile,automobile,1,1,2.432,0.000212
