model,model_id,blur_type,severity,image_id,true_label,raw_response,prediction,valid_response,correct,latency_seconds,cost_usd
gemini,google/gemini-3.1-flash-lite,motion_blur,2,791,airplane,airplane,airplane,1,1,1.313,0.0002845
gpt_luna,openai/gpt-5.6-luna,motion_blur,2,822,airplane,automobile,automobile,1,0,0.852,1.72e-05
kimi,moonshotai/kimi-k3,motion_blur,2,767,airplane,ship,ship,1,0,2.529,0.0001701
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,2,774,airplane,airplane,airplane,1,1,2.539,0.000212
grok,x-ai/grok-4.3,motion_blur,2,841,airplane,ship,ship,1,0,0.597,8.965e-05
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,2,841,airplane,ship,ship,1,0,0.816,8.2e-05
gpt_sol,openai/gpt-5.6-sol,motion_blur,2,814,airplane,airplane,airplane,1,1,1.388,0.00016
kimi,moonshotai/kimi-k3,motion_blur,2,774,airplane,airplane,airplane,1,1,2.522,0.0001851
gemini,google/gemini-3.1-flash-lite,motion_blur,2,814,airplane,airplane,airplane,1,1,1.421,0.0002845
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,2,778,airplane,airplane,airplane,1,1,2.482,0.000212
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,2,847,airplane,airplane,airplane,1,1,0.833,8.2e-05
grok,x-ai/grok-4.3,motion_blur,2,847,airplane,ship,ship,1,0,0.641,8.965e-05
gpt_luna,openai/gpt-5.6-luna,motion_blur,2,841,airplane,airplane,airplane,1,1,0.999,1.72e-05
grok,x-ai/grok-4.3,motion_blur,2,822,airplane,ship,ship,1,0,1.309,8.965e-05
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,2,785,airplane,airplane,airplane,1,1,2.36,0.000212
gemini,google/gemini-3.1-flash-lite,motion_blur,2,822,airplane,airplane,airplane,1,1,1.334,0.0002845
gpt_terra,openai/gpt-5.6-terra,motion_blur,2,841,airplane,airplane,airplane,1,1,1.108,0.000172
gpt_terra,openai/gpt-5.6-terra,motion_blur,2,847,airplane,automobile,automobile,1,0,0.883,0.000172
gpt_luna,openai/gpt-5.6-luna,motion_blur,2,847,airplane,automobile,automobile,1,0,0.866,1.72e-05
gpt_sol,openai/gpt-5.6-sol,motion_blur,2,847,airplane,airplane,airplane,1,1,0.954,0.00016
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,2,854,airplane,bird,bird,1,0,0.748,8.2e-05
grok,x-ai/grok-4.3,motion_blur,2,854,airplane,ship,ship,1,0,0.577,8.965e-05
gpt_sol,openai/gpt-5.6-sol,motion_blur,2,778,airplane,airplane,airplane,1,1,2.79,0.00016
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,2,791,airplane,airplane,airplane,1,1,2.351,0.000212
gpt_sol,openai/gpt-5.6-sol,motion_blur,2,822,airplane,airplane,airplane,1,1,1.789,0.00016
kimi,moonshotai/kimi-k3,motion_blur,2,785,airplane,airplane,airplane,1,1,2.495,0.0001851
gemini,google/gemini-3.1-flash-lite,motion_blur,2,841,airplane,automobile,automobile,1,0,1.367,0.0002845
gpt_luna,openai/gpt-5.6-luna,motion_blur,2,854,airplane,airplane,airplane,1,1,0.829,1.72e-05
gpt_sol,openai/gpt-5.6-sol,motion_blur,2,785,airplane,airplane,airplane,1,1,2.739,0.00016
grok,x-ai/grok-4.3,motion_blur,2,857,airplane,airplane,airplane,1,1,0.537,9.215e-05
gpt_sol,openai/gpt-5.6-sol,motion_blur,2,791,airplane,airplane,airplane,1,1,2.521,0.00016
gpt_terra,openai/gpt-5.6-terra,motion_blur,2,854,airplane,airplane,airplane,1,1,1.059,0.000172
kimi,moonshotai/kimi-k3,motion_blur,2,791,airplane,airplane,airplane,1,1,2.477,0.0001851
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,2,857,airplane,bird,bird,1,0,0.982,8.2e-05
gpt_luna,openai/gpt-5.6-luna,motion_blur,2,857,airplane,automobile,automobile,1,0,0.903,1.72e-05
gpt_terra,openai/gpt-5.6-terra,motion_blur,2,857,airplane,airplane,airplane,1,1,0.976,0.000172
grok,x-ai/grok-4.3,motion_blur,2,864,airplane,ship,ship,1,0,0.656,8.965e-05
gpt_luna,openai/gpt-5.6-luna,motion_blur,2,864,airplane,airplane,airplane,1,1,0.735,1.72e-05
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,2,864,airplane,airplane,airplane,1,1,0.807,8.2e-05
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,2,822,airplane,airplane,airplane,1,1,2.429,0.000212
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,2,814,airplane,airplane,airplane,1,1,2.68,0.000212
gemini,google/gemini-3.1-flash-lite,motion_blur,2,854,airplane,airplane,airplane,1,1,1.33,0.0002845
grok,x-ai/grok-4.3,motion_blur,2,868,airplane,ship,ship,1,0,0.534,8.965e-05
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,2,868,airplane,ship,ship,1,0,0.781,8.2e-05
gpt_terra,openai/gpt-5.6-terra,motion_blur,2,864,airplane,airplane,airplane,1,1,0.961,0.000172
kimi,moonshotai/kimi-k3,motion_blur,2,864,airplane,airplane,airplane,1,1,0.922,0.00034485
gpt_luna,openai/gpt-5.6-luna,motion_blur,2,868,airplane,airplane,airplane,1,1,0.801,1.72e-05
kimi,moonshotai/kimi-k3,motion_blur,2,822,airplane,airplane,airplane,1,1,2.466,0.0001851
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,2,841,airplane,airplane,airplane,1,1,2.409,0.000212
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,2,883,airplane,bird,bird,1,0,0.759,8.2e-05
gemini,google/gemini-3.1-flash-lite,motion_blur,2,857,airplane,airplane,airplane,1,1,1.362,0.0002845
gpt_sol,openai/gpt-5.6-sol,motion_blur,2,857,airplane,airplane,airplane,1,1,1.542,0.00016
grok,x-ai/grok-4.3,motion_blur,2,883,airplane,ship,ship,1,0,0.598,8.965e-05
kimi,moonshotai/kimi-k3,motion_blur,2,841,airplane,airplane,airplane,1,1,2.403,0.0001851
gpt_luna,openai/gpt-5.6-luna,motion_blur,2,883,airplane,airplane,airplane,1,1,0.687,1.72e-05
gemini,google/gemini-3.1-flash-lite,motion_blur,2,864,airplane,airplane,airplane,1,1,1.365,0.0002845
gpt_sol,openai/gpt-5.6-sol,motion_blur,2,864,airplane,airplane,airplane,1,1,1.446,0.00016
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,2,854,airplane,airplane,airplane,1,1,2.174,0.000212
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,2,847,airplane,airplane,airplane,1,1,2.601,0.000212
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,2,885,airplane,bird,bird,1,0,0.756,8.2e-05
kimi,moonshotai/kimi-k3,motion_blur,2,847,airplane,ship,ship,1,0,2.41,0.0001701
gpt_terra,openai/gpt-5.6-terra,motion_blur,2,883,airplane,ship,ship,1,0,1.024,0.00016
gpt_terra,openai/gpt-5.6-terra,motion_blur,2,868,airplane,airplane,airplane,1,1,1.409,0.000172
grok,x-ai/grok-4.3,motion_blur,2,885,airplane,ship,ship,1,0,0.755,8.965e-05
gpt_sol,openai/gpt-5.6-sol,motion_blur,2,841,airplane,airplane,airplane,1,1,2.931,0.00016
gemini,google/gemini-3.1-flash-lite,motion_blur,2,868,airplane,airplane,airplane,1,1,1.456,0.0002845
gpt_sol,openai/gpt-5.6-sol,motion_blur,2,885,airplane,airplane,airplane,1,1,0.98,0.00016
gpt_luna,openai/gpt-5.6-luna,motion_blur,2,778,airplane,dog,dog,1,0,4.438,1.6e-05
gpt_sol,openai/gpt-5.6-sol,motion_blur,2,854,airplane,airplane,airplane,1,1,2.476,0.00016
grok,x-ai/grok-4.3,motion_blur,2,886,airplane,ship,ship,1,0,0.532,8.965e-05
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,2,857,airplane,airplane,airplane,1,1,2.306,0.000212
kimi,moonshotai/kimi-k3,motion_blur,2,883,airplane,airplane,airplane,1,1,1.174,0.00034485
gemini,google/gemini-3.1-flash-lite,motion_blur,2,883,airplane,ship,ship,1,0,1.208,0.0002845
gpt_luna,openai/gpt-5.6-luna,motion_blur,2,885,airplane,airplane,airplane,1,1,1.036,1.72e-05
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,2,886,airplane,airplane,airplane,1,1,0.835,8.2e-05
gpt_luna,openai/gpt-5.6-luna,motion_blur,2,886,airplane,airplane,airplane,1,1,0.791,1.72e-05
gpt_terra,openai/gpt-5.6-terra,motion_blur,2,888,airplane,ship,ship,1,0,0.685,0.00016
gemini,google/gemini-3.1-flash-lite,motion_blur,2,885,airplane,airplane,airplane,1,1,1.218,0.0002845
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,2,888,airplane,ship,ship,1,0,0.765,8.2e-05
gpt_terra,openai/gpt-5.6-terra,motion_blur,2,885,airplane,frog,frog,1,0,1.365,0.00016
gpt_luna,openai/gpt-5.6-luna,motion_blur,2,888,airplane,ship,ship,1,0,0.709,1.6e-05
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,2,868,airplane,airplane,airplane,1,1,2.198,0.000212
grok,x-ai/grok-4.3,motion_blur,2,912,airplane,dog,dog,1,0,0.55,8.965e-05
grok,x-ai/grok-4.3,motion_blur,2,888,airplane,ship,ship,1,0,0.753,8.965e-05
gpt_sol,openai/gpt-5.6-sol,motion_blur,2,888,airplane,airplane,airplane,1,1,0.983,0.00016
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,2,864,airplane,airplane,airplane,1,1,2.466,0.000212
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,2,912,airplane,bird,bird,1,0,0.775,8.2e-05
gpt_terra,openai/gpt-5.6-terra,motion_blur,2,912,airplane,ship,ship,1,0,0.758,0.00016
kimi,moonshotai/kimi-k3,motion_blur,2,857,airplane,airplane,airplane,1,1,2.579,0.0001851
kimi,moonshotai/kimi-k3,motion_blur,2,885,airplane,airplane,airplane,1,1,1.512,0.000468
gemini,google/gemini-3.1-flash-lite,motion_blur,2,886,airplane,airplane,airplane,1,1,1.307,0.0002845
gpt_terra,openai/gpt-5.6-terra,motion_blur,2,914,airplane,airplane,airplane,1,1,0.673,0.000172
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,2,883,airplane,airplane,airplane,1,1,2.238,0.000212
gemini,google/gemini-3.1-flash-lite,motion_blur,2,847,airplane,horse,horse,1,0,3.54,0.0002845
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,2,914,airplane,ship,ship,1,0,0.809,8.2e-05
grok,x-ai/grok-4.3,motion_blur,2,914,airplane,ship,ship,1,0,0.609,8.965e-05
gpt_terra,openai/gpt-5.6-terra,motion_blur,2,886,airplane,airplane,airplane,1,1,1.526,0.000172
gemini,google/gemini-3.1-flash-lite,motion_blur,2,888,airplane,airplane,airplane,1,1,1.193,0.0002845
gpt_sol,openai/gpt-5.6-sol,motion_blur,2,868,airplane,airplane,airplane,1,1,2.607,0.00016
gpt_luna,openai/gpt-5.6-luna,motion_blur,2,912,airplane,airplane,airplane,1,1,1.015,1.72e-05
kimi,moonshotai/kimi-k3,motion_blur,2,868,airplane,airplane,airplane,1,1,2.444,0.0001851
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,2,919,airplane,bird,bird,1,0,0.796,8.2e-05
grok,x-ai/grok-4.3,motion_blur,2,919,airplane,frog,frog,1,0,0.667,8.965e-05
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,2,885,airplane,bird,bird,1,0,2.318,0.000202
gemini,google/gemini-3.1-flash-lite,motion_blur,2,912,airplane,airplane,airplane,1,1,1.312,0.0002845
gpt_sol,openai/gpt-5.6-sol,motion_blur,2,883,airplane,airplane,airplane,1,1,2.536,0.00016
grok,x-ai/grok-4.3,motion_blur,2,928,airplane,bird,bird,1,0,0.552,8.965e-05
gpt_luna,openai/gpt-5.6-luna,motion_blur,2,914,airplane,airplane,airplane,1,1,1.277,1.72e-05
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,2,928,airplane,bird,bird,1,0,0.724,8.2e-05
gemini,google/gemini-3.1-flash-lite,motion_blur,2,914,airplane,airplane,airplane,1,1,1.3,0.0002845
gpt_luna,openai/gpt-5.6-luna,motion_blur,2,928,airplane,airplane,airplane,1,1,0.808,1.72e-05
grok,x-ai/grok-4.3,motion_blur,2,929,airplane,ship,ship,1,0,0.551,8.965e-05
gpt_luna,openai/gpt-5.6-luna,motion_blur,2,919,airplane,airplane,airplane,1,1,1.07,1.72e-05
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,2,886,airplane,horse,horse,1,0,2.392,0.000202
kimi,moonshotai/kimi-k3,motion_blur,2,928,airplane,bird,bird,1,0,0.795,0.0003306
gpt_luna,openai/gpt-5.6-luna,motion_blur,2,929,airplane,ship,ship,1,0,0.693,1.6e-05
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,2,929,airplane,ship,ship,1,0,0.769,8.2e-05
gpt_sol,openai/gpt-5.6-sol,motion_blur,2,886,airplane,airplane,airplane,1,1,2.399,0.00016
kimi,moonshotai/kimi-k3,motion_blur,2,854,airplane,airplane,airplane,1,1,4.029,0.000399
kimi,moonshotai/kimi-k3,motion_blur,2,912,airplane,airplane,airplane,1,1,1.736,0.000468
gpt_terra,openai/gpt-5.6-terra,motion_blur,2,928,airplane,airplane,airplane,1,1,1.134,0.000172
gpt_sol,openai/gpt-5.6-sol,motion_blur,2,919,airplane,airplane,airplane,1,1,1.431,0.00016
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,2,888,airplane,airplane,airplane,1,1,2.349,0.000212
gpt_sol,openai/gpt-5.6-sol,motion_blur,2,929,airplane,airplane,airplane,1,1,1.024,0.00016
gemini,google/gemini-3.1-flash-lite,motion_blur,2,919,airplane,airplane,airplane,1,1,1.405,0.0002845
kimi,moonshotai/kimi-k3,motion_blur,2,886,airplane,airplane,airplane,1,1,2.472,0.0001851
grok,x-ai/grok-4.3,motion_blur,2,944,airplane,ship,ship,1,0,0.58,8.965e-05
gemini,google/gemini-3.1-flash-lite,motion_blur,2,928,airplane,airplane,airplane,1,1,1.219,0.0002845
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,2,944,airplane,ship,ship,1,0,0.758,8.2e-05
gpt_sol,openai/gpt-5.6-sol,motion_blur,2,914,airplane,airplane,airplane,1,1,1.985,0.00016
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,2,912,airplane,airplane,airplane,1,1,2.397,0.000212
gpt_luna,openai/gpt-5.6-luna,motion_blur,2,944,airplane,ship,ship,1,0,0.904,1.6e-05
kimi,moonshotai/kimi-k3,motion_blur,2,888,airplane,airplane,airplane,1,1,2.489,0.0001851
grok,x-ai/grok-4.3,motion_blur,2,946,airplane,bird,bird,1,0,0.68,8.965e-05
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,2,946,airplane,airplane,airplane,1,1,0.802,8.2e-05
gpt_terra,openai/gpt-5.6-terra,motion_blur,2,944,airplane,ship,ship,1,0,1.085,0.00016
gpt_luna,openai/gpt-5.6-luna,motion_blur,2,946,airplane,airplane,airplane,1,1,0.782,1.72e-05
gpt_terra,openai/gpt-5.6-terra,motion_blur,2,946,airplane,airplane,airplane,1,1,0.837,0.000172
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,2,956,airplane,bird,bird,1,0,0.778,8.2e-05
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,2,919,airplane,airplane,airplane,1,1,2.281,0.000212
gpt_sol,openai/gpt-5.6-sol,motion_blur,2,912,airplane,airplane,airplane,1,1,2.736,0.00016
grok,x-ai/grok-4.3,motion_blur,2,956,airplane,ship,ship,1,0,0.684,8.965e-05
gpt_luna,openai/gpt-5.6-luna,motion_blur,2,956,airplane,ship,ship,1,0,0.788,1.6e-05
kimi,moonshotai/kimi-k3,motion_blur,2,946,airplane,airplane,airplane,1,1,0.995,0.00034485
gpt_terra,openai/gpt-5.6-terra,motion_blur,2,956,airplane,airplane,airplane,1,1,0.88,0.000172
gemini,google/gemini-3.1-flash-lite,motion_blur,2,944,airplane,airplane,airplane,1,1,1.396,0.0002845
kimi,moonshotai/kimi-k3,motion_blur,2,914,airplane,airplane,airplane,1,1,2.489,0.0001851
gpt_sol,openai/gpt-5.6-sol,motion_blur,2,956,airplane,airplane,airplane,1,1,1.009,0.00016
gpt_sol,openai/gpt-5.6-sol,motion_blur,2,946,airplane,airplane,airplane,1,1,1.23,0.00016
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,2,914,airplane,ship,ship,1,0,2.802,0.000202
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,2,975,airplane,airplane,airplane,1,1,0.844,8.2e-05
gpt_terra,openai/gpt-5.6-terra,motion_blur,2,919,airplane,frog,frog,1,0,2.365,0.00016
gpt_sol,openai/gpt-5.6-sol,motion_blur,2,944,airplane,airplane,airplane,1,1,1.633,0.00016
grok,x-ai/grok-4.3,motion_blur,2,975,airplane,ship,ship,1,0,0.651,8.965e-05
gpt_terra,openai/gpt-5.6-terra,motion_blur,2,929,airplane,ship,ship,1,0,2.031,0.00016
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,2,928,airplane,airplane,airplane,1,1,2.362,0.000212
gemini,google/gemini-3.1-flash-lite,motion_blur,2,946,airplane,airplane,airplane,1,1,1.337,0.0002845
gpt_luna,openai/gpt-5.6-luna,motion_blur,2,975,airplane,airplane,airplane,1,1,0.835,1.72e-05
gpt_sol,openai/gpt-5.6-sol,motion_blur,2,928,airplane,airplane,airplane,1,1,2.43,0.00016
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,2,982,airplane,bird,bird,1,0,0.753,8.2e-05
gpt_terra,openai/gpt-5.6-terra,motion_blur,2,975,airplane,airplane,airplane,1,1,1.104,0.000172
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,2,929,airplane,airplane,airplane,1,1,2.357,0.000212
kimi,moonshotai/kimi-k3,motion_blur,2,919,airplane,airplane,airplane,1,1,2.698,0.0001851
gpt_sol,openai/gpt-5.6-sol,motion_blur,2,982,airplane,bird,bird,1,0,0.909,0.00015
gemini,google/gemini-3.1-flash-lite,motion_blur,2,956,airplane,airplane,airplane,1,1,1.401,0.0002845
grok,x-ai/grok-4.3,motion_blur,2,982,airplane,ship,ship,1,0,0.73,8.965e-05
gpt_luna,openai/gpt-5.6-luna,motion_blur,2,982,airplane,airplane,airplane,1,1,0.855,1.72e-05
gpt_sol,openai/gpt-5.6-sol,motion_blur,2,975,airplane,airplane,airplane,1,1,1.39,0.00016
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,2,989,airplane,airplane,airplane,1,1,0.805,8.2e-05
gpt_terra,openai/gpt-5.6-terra,motion_blur,2,982,airplane,airplane,airplane,1,1,1.032,0.000172
grok,x-ai/grok-4.3,motion_blur,2,1001,airplane,ship,ship,1,0,0.529,8.965e-05
gemini,google/gemini-3.1-flash-lite,motion_blur,2,929,airplane,airplane,airplane,1,1,2.647,0.0002845
kimi,moonshotai/kimi-k3,motion_blur,2,929,airplane,airplane,airplane,1,1,2.461,0.0001851
gpt_terra,openai/gpt-5.6-terra,motion_blur,2,989,airplane,airplane,airplane,1,1,0.854,0.000172
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,2,1001,airplane,ship,ship,1,0,0.797,8.2e-05
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,2,944,airplane,airplane,airplane,1,1,2.452,0.000212
gpt_luna,openai/gpt-5.6-luna,motion_blur,2,989,airplane,airplane,airplane,1,1,0.925,1.72e-05
gemini,google/gemini-3.1-flash-lite,motion_blur,2,975,airplane,airplane,airplane,1,1,1.507,0.0002845
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,2,946,airplane,airplane,airplane,1,1,2.278,0.000212
gpt_luna,openai/gpt-5.6-luna,motion_blur,2,1001,airplane,ship,ship,1,0,0.937,1.6e-05
gpt_terra,openai/gpt-5.6-terra,motion_blur,2,1010,airplane,airplane,airplane,1,1,0.69,0.000172
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,2,1010,airplane,airplane,airplane,1,1,0.805,8.2e-05
gemini,google/gemini-3.1-flash-lite,motion_blur,2,982,airplane,horse,horse,1,0,1.358,0.0002845
grok,x-ai/grok-4.3,motion_blur,2,1010,airplane,airplane,airplane,1,1,0.707,9.215e-05
grok,x-ai/grok-4.3,motion_blur,2,989,airplane,ship,ship,1,0,1.212,8.965e-05
kimi,moonshotai/kimi-k3,motion_blur,2,944,airplane,ship,ship,1,0,2.567,0.0001701
gpt_luna,openai/gpt-5.6-luna,motion_blur,2,1010,airplane,airplane,airplane,1,1,0.813,1.72e-05
gpt_sol,openai/gpt-5.6-sol,motion_blur,2,1010,airplane,airplane,airplane,1,1,0.986,0.00016
grok,x-ai/grok-4.3,motion_blur,2,1018,airplane,bird,bird,1,0,0.524,8.965e-05
gpt_sol,openai/gpt-5.6-sol,motion_blur,2,989,airplane,airplane,airplane,1,1,1.436,0.00016
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,2,1018,airplane,airplane,airplane,1,1,0.787,8.2e-05
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,2,956,airplane,bird,bird,1,0,2.46,0.000202
gemini,google/gemini-3.1-flash-lite,motion_blur,2,989,airplane,airplane,airplane,1,1,1.454,0.0002845
gpt_terra,openai/gpt-5.6-terra,motion_blur,2,1018,airplane,airplane,airplane,1,1,0.83,0.000172
gpt_terra,openai/gpt-5.6-terra,motion_blur,2,1001,airplane,ship,ship,1,0,1.398,0.00016
gemini,google/gemini-3.1-flash-lite,motion_blur,2,1001,airplane,airplane,airplane,1,1,1.416,0.0002845
gpt_luna,openai/gpt-5.6-luna,motion_blur,2,1018,airplane,airplane,airplane,1,1,0.893,1.72e-05
kimi,moonshotai/kimi-k3,motion_blur,2,956,airplane,ship,ship,1,0,2.464,0.0001701
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,2,1022,airplane,airplane,airplane,1,1,0.776,8.2e-05
grok,x-ai/grok-4.3,motion_blur,2,1022,airplane,bird,bird,1,0,0.546,8.965e-05
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,2,975,airplane,airplane,airplane,1,1,2.546,0.000212
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,2,982,airplane,bird,bird,1,0,2.256,0.000202
gpt_terra,openai/gpt-5.6-terra,motion_blur,2,1022,airplane,cat,cat,1,0,0.861,0.00016
grok,x-ai/grok-4.3,motion_blur,2,1023,airplane,ship,ship,1,0,0.506,8.965e-05
gpt_luna,openai/gpt-5.6-luna,motion_blur,2,1022,airplane,horse,horse,1,0,0.971,1.6e-05
kimi,moonshotai/kimi-k3,motion_blur,2,975,airplane,airplane,airplane,1,1,2.463,0.0001851
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,2,1023,airplane,bird,bird,1,0,0.771,8.2e-05
gpt_luna,openai/gpt-5.6-luna,motion_blur,2,1023,airplane,airplane,airplane,1,1,0.78,1.72e-05
gpt_terra,openai/gpt-5.6-terra,motion_blur,2,1023,airplane,bird,bird,1,0,0.847,0.00016
gemini,google/gemini-3.1-flash-lite,motion_blur,2,1018,airplane,airplane,airplane,1,1,1.31,0.0002845
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,2,1026,airplane,bird,bird,1,0,0.797,8.2e-05
gpt_sol,openai/gpt-5.6-sol,motion_blur,2,1023,airplane,airplane,airplane,1,1,1.017,0.00016
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,2,989,airplane,automobile,automobile,1,0,2.396,0.000212
grok,x-ai/grok-4.3,motion_blur,2,1026,airplane,frog,frog,1,0,0.754,8.965e-05
kimi,moonshotai/kimi-k3,motion_blur,2,1023,airplane,airplane,airplane,1,1,1.06,0.00034485
claude_haiku,anthropic/claude-haiku-4.5,motion_blur,2,1027,airplane,truck,truck,1,0,0.784,8.2e-05
gpt_luna,openai/gpt-5.6-luna,motion_blur,2,1026,airplane,airplane,airplane,1,1,0.92,1.72e-05
gpt_sol,openai/gpt-5.6-sol,motion_blur,2,1022,airplane,airplane,airplane,1,1,1.561,0.00016
kimi,moonshotai/kimi-k3,motion_blur,2,989,airplane,airplane,airplane,1,1,2.48,0.0001851
gemini,google/gemini-3.1-flash-lite,motion_blur,2,1010,airplane,airplane,airplane,1,1,1.997,0.0002845
gemini,google/gemini-3.1-flash-lite,motion_blur,2,1022,airplane,airplane,airplane,1,1,1.46,0.0002845
gpt_terra,openai/gpt-5.6-terra,motion_blur,2,1026,airplane,airplane,airplane,1,1,1.02,0.000172
grok,x-ai/grok-4.3,motion_blur,2,1027,airplane,automobile,automobile,1,0,0.58,9.215e-05
gpt_terra,openai/gpt-5.6-terra,motion_blur,2,1027,airplane,ship,ship,1,0,0.782,0.00016
gpt_sol,openai/gpt-5.6-sol,motion_blur,2,1026,airplane,airplane,airplane,1,1,1.148,0.00016
kimi,moonshotai/kimi-k3,motion_blur,2,1001,airplane,ship,ship,1,0,2.397,0.0001701
kimi,moonshotai/kimi-k3,motion_blur,2,982,airplane,bird,bird,1,0,2.822,0.0001701
gpt_sol,openai/gpt-5.6-sol,motion_blur,2,1018,airplane,airplane,airplane,1,1,1.97,0.00016
gpt_luna,openai/gpt-5.6-luna,motion_blur,2,1027,airplane,ship,ship,1,0,0.829,1.6e-05
gpt_sol,openai/gpt-5.6-sol,motion_blur,2,1027,airplane,airplane,airplane,1,1,1.038,0.00016
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,2,1010,airplane,airplane,airplane,1,1,2.453,0.000212
claude_sonnet,anthropic/claude-sonnet-5,motion_blur,2,1018,airplane,airplane,airplane,1,1,2.224,0.000212
