model,model_id,blur_type,severity,image_id,true_label,raw_response,prediction,valid_response,correct,latency_seconds,cost_usd
gpt_luna,openai/gpt-5.6-luna,glass_blur,2,123,bird,deer,deer,1,0,1.053,1.72e-05
claude_opus,anthropic/claude-opus-5,glass_blur,2,84,bird,deer,deer,1,0,5.244,0.002355
kimi,moonshotai/kimi-k3,glass_blur,2,86,bird,frog,frog,1,0,3.662,0.000348
kimi,moonshotai/kimi-k3,glass_blur,2,118,bird,frog,frog,1,0,2.057,0.0003828
gemini,google/gemini-3.1-flash-lite,glass_blur,2,123,bird,bird,bird,1,1,1.271,0.0002845
gpt_terra,openai/gpt-5.6-terra,glass_blur,2,129,bird,bird,bird,1,1,0.797,0.00016
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,2,129,bird,bird,bird,1,1,1.115,8.2e-05
gpt_sol,openai/gpt-5.6-sol,glass_blur,2,129,bird,airplane,airplane,1,0,1.095,0.00016
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,2,123,bird,frog,frog,1,0,2.368,0.000202
claude_opus,anthropic/claude-opus-5,glass_blur,2,86,bird,frog,frog,1,0,5.266,0.001705
grok,x-ai/grok-4.3,glass_blur,2,129,bird,ship,ship,1,0,0.984,8.965e-05
kimi,moonshotai/kimi-k3,glass_blur,2,113,bird,bird,bird,1,1,4.018,0.000348
kimi,moonshotai/kimi-k3,glass_blur,2,123,bird,deer,deer,1,0,2.15,0.000348
gpt_luna,openai/gpt-5.6-luna,glass_blur,2,129,bird,airplane,airplane,1,0,1.513,1.72e-05
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,2,135,bird,bird,bird,1,1,1.102,8.2e-05
gpt_terra,openai/gpt-5.6-terra,glass_blur,2,135,bird,cat,cat,1,0,0.965,0.00016
claude_opus,anthropic/claude-opus-5,glass_blur,2,113,bird,bird,bird,1,1,5.122,0.001655
gemini,google/gemini-3.1-flash-lite,glass_blur,2,129,bird,bird,bird,1,1,1.721,0.0002845
gpt_luna,openai/gpt-5.6-luna,glass_blur,2,135,bird,frog,frog,1,0,0.874,1.6e-05
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,2,129,bird,frog,frog,1,0,2.627,0.000202
grok,x-ai/grok-4.3,glass_blur,2,135,bird,ship,ship,1,0,1.099,8.965e-05
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,2,138,bird,bird,bird,1,1,0.763,8.2e-05
gemini,google/gemini-3.1-flash-lite,glass_blur,2,135,bird,horse,horse,1,0,1.372,0.0002845
gpt_sol,openai/gpt-5.6-sol,glass_blur,2,135,bird,bird,bird,1,1,1.817,0.00015
claude_opus,anthropic/claude-opus-5,glass_blur,2,118,bird,bird,bird,1,1,5.167,0.00198
gpt_terra,openai/gpt-5.6-terra,glass_blur,2,138,bird,frog,frog,1,0,0.898,0.00016
grok,x-ai/grok-4.3,glass_blur,2,138,bird,frog,frog,1,0,0.691,8.965e-05
claude_opus,anthropic/claude-opus-5,glass_blur,2,123,bird,bird,bird,1,1,4.583,0.001405
gpt_luna,openai/gpt-5.6-luna,glass_blur,2,138,bird,deer,deer,1,0,1.219,1.72e-05
gemini,google/gemini-3.1-flash-lite,glass_blur,2,138,bird,bird,bird,1,1,1.374,0.0002845
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,2,147,bird,dog,dog,1,0,0.778,8.2e-05
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,2,135,bird,horse,horse,1,0,2.934,0.000202
gpt_sol,openai/gpt-5.6-sol,glass_blur,2,147,bird,bird,bird,1,1,1.052,0.00015
gpt_sol,openai/gpt-5.6-sol,glass_blur,2,138,bird,bird,bird,1,1,1.926,0.00015
gpt_luna,openai/gpt-5.6-luna,glass_blur,2,147,bird,frog,frog,1,0,0.882,1.6e-05
grok,x-ai/grok-4.3,glass_blur,2,147,bird,dog,dog,1,0,0.554,8.965e-05
gpt_terra,openai/gpt-5.6-terra,glass_blur,2,147,bird,bird,bird,1,1,0.963,0.00016
claude_opus,anthropic/claude-opus-5,glass_blur,2,129,bird,bird,bird,1,1,4.339,0.001405
gemini,google/gemini-3.1-flash-lite,glass_blur,2,147,bird,bird,bird,1,1,1.219,0.0002845
gpt_terra,openai/gpt-5.6-terra,glass_blur,2,149,bird,bird,bird,1,1,0.651,0.00016
kimi,moonshotai/kimi-k3,glass_blur,2,129,bird,airplane,airplane,1,0,4.016,0.000363
kimi,moonshotai/kimi-k3,glass_blur,2,138,bird,bird,bird,1,1,2.024,0.000324
grok,x-ai/grok-4.3,glass_blur,2,149,bird,bird,bird,1,1,0.614,8.965e-05
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,2,149,bird,bird,bird,1,1,0.745,8.2e-05
kimi,moonshotai/kimi-k3,glass_blur,2,1238,automobile,bird,bird,1,0,37.618,0.0003306
gpt_luna,openai/gpt-5.6-luna,glass_blur,2,149,bird,cat,cat,1,0,0.807,1.6e-05
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,2,138,bird,bird,bird,1,1,2.944,0.000202
claude_opus,anthropic/claude-opus-5,glass_blur,2,135,bird,cat,cat,1,0,4.267,0.000855
gpt_sol,openai/gpt-5.6-sol,glass_blur,2,149,bird,bird,bird,1,1,1.011,0.00015
gemini,google/gemini-3.1-flash-lite,glass_blur,2,149,bird,bird,bird,1,1,1.166,0.0002845
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,2,147,bird,dog,dog,1,0,2.441,0.000202
gpt_terra,openai/gpt-5.6-terra,glass_blur,2,156,bird,bird,bird,1,1,0.659,0.00016
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,2,156,bird,bird,bird,1,1,0.751,8.2e-05
grok,x-ai/grok-4.3,glass_blur,2,156,bird,ship,ship,1,0,0.71,8.965e-05
gpt_luna,openai/gpt-5.6-luna,glass_blur,2,156,bird,deer,deer,1,0,0.877,1.72e-05
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,2,160,bird,bird,bird,1,1,0.769,8.2e-05
gemini,google/gemini-3.1-flash-lite,glass_blur,2,156,bird,airplane,airplane,1,0,1.361,0.0002845
gpt_terra,openai/gpt-5.6-terra,glass_blur,2,160,bird,bird,bird,1,1,0.766,0.00016
kimi,moonshotai/kimi-k3,glass_blur,2,135,bird,bird,bird,1,1,4.555,0.000348
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,2,149,bird,bird,bird,1,1,2.777,0.000202
grok,x-ai/grok-4.3,glass_blur,2,160,bird,ship,ship,1,0,0.585,8.965e-05
gemini,google/gemini-3.1-flash-lite,glass_blur,2,160,bird,bird,bird,1,1,1.303,0.0002845
claude_opus,anthropic/claude-opus-5,glass_blur,2,138,bird,bird,bird,1,1,5.268,0.00093
gpt_sol,openai/gpt-5.6-sol,glass_blur,2,156,bird,bird,bird,1,1,2.39,0.00015
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,2,156,bird,cat,cat,1,0,2.538,0.000202
kimi,moonshotai/kimi-k3,glass_blur,2,147,bird,frog,frog,1,0,3.583,0.000348
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,2,182,bird,bird,bird,1,1,0.788,8.2e-05
gpt_luna,openai/gpt-5.6-luna,glass_blur,2,160,bird,bird,bird,1,1,1.906,1.6e-05
kimi,moonshotai/kimi-k3,glass_blur,2,160,bird,bird,bird,1,1,1.393,0.0003828
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,2,160,bird,bird,bird,1,1,2.446,0.000202
grok,x-ai/grok-4.3,glass_blur,2,182,bird,bird,bird,1,1,0.466,8.965e-05
claude_opus,anthropic/claude-opus-5,glass_blur,2,149,bird,bird,bird,1,1,3.983,0.001005
claude_opus,anthropic/claude-opus-5,glass_blur,2,147,bird,bird,bird,1,1,4.923,0.001355
gpt_luna,openai/gpt-5.6-luna,glass_blur,2,182,bird,bird,bird,1,1,1.101,1.6e-05
gemini,google/gemini-3.1-flash-lite,glass_blur,2,182,bird,bird,bird,1,1,1.196,0.0002845
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,2,183,bird,bird,bird,1,1,0.75,8.2e-05
gpt_terra,openai/gpt-5.6-terra,glass_blur,2,182,bird,frog,frog,1,0,1.456,0.00016
gpt_luna,openai/gpt-5.6-luna,glass_blur,2,183,bird,frog,frog,1,0,0.859,1.6e-05
kimi,moonshotai/kimi-k3,glass_blur,2,156,bird,deer,deer,1,0,3.583,0.000348
claude_opus,anthropic/claude-opus-5,glass_blur,2,182,bird,bird,bird,1,1,2.456,0.000505
gpt_terra,openai/gpt-5.6-terra,glass_blur,2,183,bird,bird,bird,1,1,0.999,0.00016
grok,x-ai/grok-4.3,glass_blur,2,183,bird,ship,ship,1,0,0.744,8.965e-05
claude_opus,anthropic/claude-opus-5,glass_blur,2,156,bird,cat,cat,1,0,4.371,0.001055
gemini,google/gemini-3.1-flash-lite,glass_blur,2,183,bird,cat,cat,1,0,1.331,0.0002845
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,2,182,bird,bird,bird,1,1,2.887,0.000202
gpt_sol,openai/gpt-5.6-sol,glass_blur,2,182,bird,bird,bird,1,1,2.483,0.00015
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,2,195,bird,bird,bird,1,1,0.741,8.2e-05
gpt_sol,openai/gpt-5.6-sol,glass_blur,2,183,bird,bird,bird,1,1,1.635,0.00015
gpt_sol,openai/gpt-5.6-sol,glass_blur,2,195,bird,deer,deer,1,0,0.825,0.00016
gpt_luna,openai/gpt-5.6-luna,glass_blur,2,195,bird,frog,frog,1,0,0.792,1.6e-05
gpt_terra,openai/gpt-5.6-terra,glass_blur,2,195,bird,frog,frog,1,0,0.853,0.00016
grok,x-ai/grok-4.3,glass_blur,2,195,bird,frog,frog,1,0,0.521,8.965e-05
claude_opus,anthropic/claude-opus-5,glass_blur,2,160,bird,bird,bird,1,1,4.566,0.00113
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,2,183,bird,frog,frog,1,0,2.418,0.000202
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,2,219,bird,bird,bird,1,1,0.775,8.2e-05
grok,x-ai/grok-4.3,glass_blur,2,219,bird,dog,dog,1,0,0.535,8.965e-05
gemini,google/gemini-3.1-flash-lite,glass_blur,2,195,bird,frog,frog,1,0,1.268,0.0002845
gpt_sol,openai/gpt-5.6-sol,glass_blur,2,219,bird,bird,bird,1,1,0.897,0.00015
gpt_luna,openai/gpt-5.6-luna,glass_blur,2,219,bird,deer,deer,1,0,1.098,1.72e-05
gpt_terra,openai/gpt-5.6-terra,glass_blur,2,219,bird,frog,frog,1,0,1.239,0.00016
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,2,195,bird,frog,frog,1,0,2.352,0.000202
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,2,248,bird,bird,bird,1,1,0.756,8.2e-05
gemini,google/gemini-3.1-flash-lite,glass_blur,2,219,bird,horse,horse,1,0,1.407,0.0002845
gpt_sol,openai/gpt-5.6-sol,glass_blur,2,248,bird,bird,bird,1,1,1.047,0.00015
gpt_terra,openai/gpt-5.6-terra,glass_blur,2,248,bird,bird,bird,1,1,1.106,0.000232
grok,x-ai/grok-4.3,glass_blur,2,248,bird,bird,bird,1,1,0.514,0.00015685
kimi,moonshotai/kimi-k3,glass_blur,2,219,bird,deer,deer,1,0,1.989,0.000348
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,2,219,bird,horse,horse,1,0,2.432,0.000202
kimi,moonshotai/kimi-k3,glass_blur,2,182,bird,bird,bird,1,1,4.408,0.000348
gemini,google/gemini-3.1-flash-lite,glass_blur,2,248,bird,frog,frog,1,0,1.242,0.0002845
gpt_luna,openai/gpt-5.6-luna,glass_blur,2,248,bird,deer,deer,1,0,1.487,1.72e-05
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,2,249,bird,bird,bird,1,1,0.801,8.2e-05
kimi,moonshotai/kimi-k3,glass_blur,2,195,bird,frog,frog,1,0,3.32,0.000348
grok,x-ai/grok-4.3,glass_blur,2,249,bird,bird,bird,1,1,0.505,8.965e-05
kimi,moonshotai/kimi-k3,glass_blur,2,183,bird,frog,frog,1,0,4.103,0.000348
claude_opus,anthropic/claude-opus-5,glass_blur,2,183,bird,frog,frog,1,0,5.375,0.00163
gpt_luna,openai/gpt-5.6-luna,glass_blur,2,249,bird,bird,bird,1,1,1.153,1.6e-05
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,2,248,bird,bird,bird,1,1,2.69,0.000202
gemini,google/gemini-3.1-flash-lite,glass_blur,2,249,bird,bird,bird,1,1,1.307,0.0002845
claude_opus,anthropic/claude-opus-5,glass_blur,2,195,bird,bird,bird,1,1,4.675,0.00118
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,2,266,bird,bird,bird,1,1,0.777,8.2e-05
kimi,moonshotai/kimi-k3,glass_blur,2,248,bird,bird,bird,1,1,2.332,0.000348
claude_opus,anthropic/claude-opus-5,glass_blur,2,219,bird,bird,bird,1,1,4.209,0.00108
gpt_sol,openai/gpt-5.6-sol,glass_blur,2,249,bird,airplane,airplane,1,0,2.057,0.00016
grok,x-ai/grok-4.3,glass_blur,2,266,bird,ship,ship,1,0,0.542,8.965e-05
gpt_terra,openai/gpt-5.6-terra,glass_blur,2,266,bird,bird,bird,1,1,0.831,0.00016
gpt_luna,openai/gpt-5.6-luna,glass_blur,2,266,bird,cat,cat,1,0,0.896,1.6e-05
gemini,google/gemini-3.1-flash-lite,glass_blur,2,266,bird,frog,frog,1,0,1.111,0.0002845
kimi,moonshotai/kimi-k3,glass_blur,2,266,bird,deer,deer,1,0,0.96,0.0003828
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,2,249,bird,"I can't identify specific objects in this extremely low-resolution or unclear image with confidence. However, since I need to choose one label, based on the shape and coloring visible:

bird","i can't identify specific objects in this extremely low-resolution or unclear image with confidence. however, since i need to choose one label, based on the shape and coloring visible:

bird",0,0,2.952,0.000732
grok,x-ai/grok-4.3,glass_blur,2,270,bird,ship,ship,1,0,0.528,8.965e-05
gpt_sol,openai/gpt-5.6-sol,glass_blur,2,266,bird,airplane,airplane,1,0,1.975,0.00016
gpt_sol,openai/gpt-5.6-sol,glass_blur,2,270,bird,deer,deer,1,0,1.435,0.00016
gpt_terra,openai/gpt-5.6-terra,glass_blur,2,270,bird,cat,cat,1,0,1.401,0.00016
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,2,266,bird,bird,bird,1,1,2.557,0.000202
gemini,google/gemini-3.1-flash-lite,glass_blur,2,270,bird,frog,frog,1,0,1.405,0.0002845
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,2,291,bird,bird,bird,1,1,0.79,8.2e-05
claude_opus,anthropic/claude-opus-5,glass_blur,2,248,bird,bird,bird,1,1,5.538,0.00183
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,2,270,bird,dog,dog,1,0,2.467,0.000202
claude_opus,anthropic/claude-opus-5,glass_blur,2,249,bird,frog,frog,1,0,4.826,0.002255
gpt_luna,openai/gpt-5.6-luna,glass_blur,2,291,bird,deer,deer,1,0,0.881,1.72e-05
gpt_terra,openai/gpt-5.6-terra,glass_blur,2,291,bird,bird,bird,1,1,1.085,0.00016
kimi,moonshotai/kimi-k3,glass_blur,2,249,bird,frog,frog,1,0,3.966,0.000348
grok,x-ai/grok-4.3,glass_blur,2,291,bird,bird,bird,1,1,0.946,8.965e-05
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,2,270,bird,horse,horse,1,0,2.876,8.2e-05
gemini,google/gemini-3.1-flash-lite,glass_blur,2,291,bird,horse,horse,1,0,1.436,0.0002845
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,2,303,bird,dog,dog,1,0,0.754,8.2e-05
claude_opus,anthropic/claude-opus-5,glass_blur,2,266,bird,deer,deer,1,0,4.553,0.00108
gpt_terra,openai/gpt-5.6-terra,glass_blur,2,303,bird,cat,cat,1,0,0.793,0.00016
kimi,moonshotai/kimi-k3,glass_blur,2,149,bird,bird,bird,1,1,12.214,0.0003828
gpt_luna,openai/gpt-5.6-luna,glass_blur,2,303,bird,bird,bird,1,1,0.72,1.6e-05
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,2,291,bird,bird,bird,1,1,2.504,0.000202
gpt_sol,openai/gpt-5.6-sol,glass_blur,2,303,bird,airplane,airplane,1,0,1.028,0.00016
gpt_sol,openai/gpt-5.6-sol,glass_blur,2,291,bird,bird,bird,1,1,2.318,0.00015
grok,x-ai/grok-4.3,glass_blur,2,303,bird,frog,frog,1,0,0.679,8.965e-05
claude_opus,anthropic/claude-opus-5,glass_blur,2,270,bird,deer,deer,1,0,4.217,0.001105
gpt_sol,openai/gpt-5.6-sol,glass_blur,2,160,bird,bird,bird,1,1,12.167,0.00015
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,2,307,bird,bird,bird,1,1,0.804,8.2e-05
gemini,google/gemini-3.1-flash-lite,glass_blur,2,303,bird,bird,bird,1,1,1.483,0.0002845
gpt_sol,openai/gpt-5.6-sol,glass_blur,2,307,bird,bird,bird,1,1,0.934,0.00015
gpt_terra,openai/gpt-5.6-terra,glass_blur,2,307,bird,frog,frog,1,0,1.009,0.00016
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,2,303,bird,bird,bird,1,1,2.375,0.000202
kimi,moonshotai/kimi-k3,glass_blur,2,270,bird,frog,frog,1,0,4.305,0.000348
gpt_luna,openai/gpt-5.6-luna,glass_blur,2,307,bird,deer,deer,1,0,1.294,1.72e-05
gpt_luna,openai/gpt-5.6-luna,glass_blur,2,270,bird,deer,deer,1,0,4.904,1.72e-05
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,2,322,bird,bird,bird,1,1,0.743,8.2e-05
grok,x-ai/grok-4.3,glass_blur,2,307,bird,bird,bird,1,1,1.313,8.965e-05
gemini,google/gemini-3.1-flash-lite,glass_blur,2,307,bird,frog,frog,1,0,1.351,0.0002845
gpt_terra,openai/gpt-5.6-terra,glass_blur,2,322,bird,frog,frog,1,0,0.913,0.00016
gpt_luna,openai/gpt-5.6-luna,glass_blur,2,322,bird,deer,deer,1,0,0.723,1.72e-05
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,2,340,bird,cat,cat,1,0,0.822,8.2e-05
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,2,307,bird,horse,horse,1,0,2.663,0.000202
gpt_sol,openai/gpt-5.6-sol,glass_blur,2,322,bird,bird,bird,1,1,1.777,0.00015
grok,x-ai/grok-4.3,glass_blur,2,322,bird,frog,frog,1,0,1.288,8.965e-05
gemini,google/gemini-3.1-flash-lite,glass_blur,2,322,bird,bird,bird,1,1,1.339,0.0002845
gpt_terra,openai/gpt-5.6-terra,glass_blur,2,340,bird,frog,frog,1,0,0.916,0.00016
gpt_sol,openai/gpt-5.6-sol,glass_blur,2,340,bird,bird,bird,1,1,0.998,0.00015
gpt_luna,openai/gpt-5.6-luna,glass_blur,2,340,bird,deer,deer,1,0,0.779,1.72e-05
grok,x-ai/grok-4.3,glass_blur,2,340,bird,ship,ship,1,0,0.803,8.965e-05
claude_opus,anthropic/claude-opus-5,glass_blur,2,303,bird,dog,dog,1,0,4.824,0.00213
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,2,322,bird,bird,bird,1,1,2.957,0.000202
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,2,342,bird,bird,bird,1,1,0.795,8.2e-05
gemini,google/gemini-3.1-flash-lite,glass_blur,2,340,bird,deer,deer,1,0,1.27,0.0002845
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,2,340,bird,dog,dog,1,0,2.287,0.000202
claude_opus,anthropic/claude-opus-5,glass_blur,2,322,bird,bird,bird,1,1,3.219,0.000755
kimi,moonshotai/kimi-k3,glass_blur,2,307,bird,bird,bird,1,1,3.485,0.000348
gpt_sol,openai/gpt-5.6-sol,glass_blur,2,342,bird,bird,bird,1,1,1.016,0.00015
claude_opus,anthropic/claude-opus-5,glass_blur,2,291,bird,bird,bird,1,1,6.996,0.00093
gpt_luna,openai/gpt-5.6-luna,glass_blur,2,342,bird,bird,bird,1,1,1.016,1.6e-05
kimi,moonshotai/kimi-k3,glass_blur,2,342,bird,bird,bird,1,1,0.86,0.0003828
grok,x-ai/grok-4.3,glass_blur,2,342,bird,ship,ship,1,0,0.993,8.965e-05
claude_opus,anthropic/claude-opus-5,glass_blur,2,307,bird,deer,deer,1,0,5.183,0.001305
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,2,353,bird,cat,cat,1,0,1.016,8.2e-05
gpt_terra,openai/gpt-5.6-terra,glass_blur,2,249,bird,frog,frog,1,0,10.342,0.00016
grok,x-ai/grok-4.3,glass_blur,2,353,bird,bird,bird,1,1,0.45,8.965e-05
gpt_sol,openai/gpt-5.6-sol,glass_blur,2,353,bird,bird,bird,1,1,0.973,0.00015
gpt_terra,openai/gpt-5.6-terra,glass_blur,2,353,bird,horse,horse,1,0,1.016,0.00016
gpt_terra,openai/gpt-5.6-terra,glass_blur,2,342,bird,bird,bird,1,1,2.103,0.00016
gemini,google/gemini-3.1-flash-lite,glass_blur,2,353,bird,bird,bird,1,1,1.113,0.0002845
kimi,moonshotai/kimi-k3,glass_blur,2,353,bird,dog,dog,1,0,0.884,0.0003306
claude_opus,anthropic/claude-opus-5,glass_blur,2,340,bird,cat,cat,1,0,4.349,0.001305
gpt_terra,openai/gpt-5.6-terra,glass_blur,2,354,bird,cat,cat,1,0,0.791,0.00016
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,2,354,bird,cat,cat,1,0,0.9,8.2e-05
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,2,342,bird,bird,bird,1,1,3.239,0.000202
kimi,moonshotai/kimi-k3,glass_blur,2,322,bird,frog,frog,1,0,4.716,0.000348
gpt_sol,openai/gpt-5.6-sol,glass_blur,2,354,bird,cat,cat,1,0,1.157,0.00015
gpt_luna,openai/gpt-5.6-luna,glass_blur,2,353,bird,bird,bird,1,1,1.756,1.6e-05
grok,x-ai/grok-4.3,glass_blur,2,354,bird,bird,bird,1,1,0.521,8.965e-05
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,2,353,bird,dog,dog,1,0,2.583,0.000202
gpt_luna,openai/gpt-5.6-luna,glass_blur,2,354,bird,frog,frog,1,0,0.948,1.6e-05
claude_opus,anthropic/claude-opus-5,glass_blur,2,342,bird,bird,bird,1,1,4.064,0.001105
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,2,357,bird,bird,bird,1,1,0.771,8.2e-05
gemini,google/gemini-3.1-flash-lite,glass_blur,2,342,bird,airplane,airplane,1,0,3.19,0.0002845
kimi,moonshotai/kimi-k3,glass_blur,2,340,bird,frog,frog,1,0,4.246,0.000348
grok,x-ai/grok-4.3,glass_blur,2,357,bird,cat,cat,1,0,0.669,8.965e-05
gpt_luna,openai/gpt-5.6-luna,glass_blur,2,357,bird,dog,dog,1,0,0.79,1.6e-05
gemini,google/gemini-3.1-flash-lite,glass_blur,2,354,bird,frog,frog,1,0,1.501,0.0002845
gpt_sol,openai/gpt-5.6-sol,glass_blur,2,357,bird,bird,bird,1,1,1.203,0.00015
gpt_terra,openai/gpt-5.6-terra,glass_blur,2,357,bird,bird,bird,1,1,1.108,0.00016
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,2,354,bird,frog,frog,1,0,2.478,0.000202
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,2,374,bird,bird,bird,1,1,0.761,8.2e-05
gemini,google/gemini-3.1-flash-lite,glass_blur,2,357,bird,frog,frog,1,0,1.341,0.0002845
claude_opus,anthropic/claude-opus-5,glass_blur,2,353,bird,bird,bird,1,1,4.118,0.00118
gpt_luna,openai/gpt-5.6-luna,glass_blur,2,374,bird,frog,frog,1,0,0.868,1.6e-05
grok,x-ai/grok-4.3,glass_blur,2,374,bird,frog,frog,1,0,0.611,8.965e-05
gpt_terra,openai/gpt-5.6-terra,glass_blur,2,374,bird,frog,frog,1,0,1.082,0.00016
kimi,moonshotai/kimi-k3,glass_blur,2,374,bird,bird,bird,1,1,0.757,0.0003828
gpt_sol,openai/gpt-5.6-sol,glass_blur,2,374,bird,bird,bird,1,1,1.327,0.00015
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,2,384,bird,dog,dog,1,0,0.771,8.2e-05
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,2,357,bird,bird,bird,1,1,2.659,0.000202
grok,x-ai/grok-4.3,glass_blur,2,384,bird,dog,dog,1,0,0.519,8.965e-05
gemini,google/gemini-3.1-flash-lite,glass_blur,2,374,bird,bird,bird,1,1,1.561,0.0002845
gpt_terra,openai/gpt-5.6-terra,glass_blur,2,384,bird,bird,bird,1,1,0.939,0.00016
gpt_luna,openai/gpt-5.6-luna,glass_blur,2,384,bird,horse,horse,1,0,1.091,1.6e-05
gpt_sol,openai/gpt-5.6-sol,glass_blur,2,384,bird,bird,bird,1,1,1.355,0.00015
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,2,374,bird,bird,bird,1,1,2.448,0.000202
gemini,google/gemini-3.1-flash-lite,glass_blur,2,384,bird,bird,bird,1,1,1.209,0.0002845
claude_opus,anthropic/claude-opus-5,glass_blur,2,354,bird,frog,frog,1,0,4.432,0.001255
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,2,387,bird,bird,bird,1,1,0.775,8.2e-05
gpt_sol,openai/gpt-5.6-sol,glass_blur,2,387,bird,bird,bird,1,1,0.893,0.00015
kimi,moonshotai/kimi-k3,glass_blur,2,357,bird,frog,frog,1,0,3.254,0.000348
gpt_luna,openai/gpt-5.6-luna,glass_blur,2,387,bird,deer,deer,1,0,0.755,1.72e-05
grok,x-ai/grok-4.3,glass_blur,2,387,bird,horse,horse,1,0,0.701,8.965e-05
gpt_terra,openai/gpt-5.6-terra,glass_blur,2,387,bird,dog,dog,1,0,1.12,0.00016
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,2,384,bird,dog,dog,1,0,2.445,0.000202
kimi,moonshotai/kimi-k3,glass_blur,2,1408,automobile,frog,frog,1,0,39.441,0.0003306
claude_haiku,anthropic/claude-haiku-4.5,glass_blur,2,388,bird,dog,dog,1,0,0.722,8.2e-05
gemini,google/gemini-3.1-flash-lite,glass_blur,2,387,bird,deer,deer,1,0,1.323,0.0002845
kimi,moonshotai/kimi-k3,glass_blur,2,291,bird,bird,bird,1,1,12.249,0.0003828
grok,x-ai/grok-4.3,glass_blur,2,388,bird,cat,cat,1,0,0.756,8.965e-05
gpt_terra,openai/gpt-5.6-terra,glass_blur,2,388,bird,bird,bird,1,1,0.972,0.00016
gpt_luna,openai/gpt-5.6-luna,glass_blur,2,388,bird,dog,dog,1,0,0.961,1.6e-05
claude_opus,anthropic/claude-opus-5,glass_blur,2,357,bird,bird,bird,1,1,5.033,0.00118
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,2,387,bird,dog,dog,1,0,2.575,0.000202
grok,x-ai/grok-4.3,glass_blur,2,391,bird,bird,bird,1,1,0.519,8.965e-05
gpt_luna,openai/gpt-5.6-luna,glass_blur,2,391,bird,bird,bird,1,1,0.909,1.6e-05
gemini,google/gemini-3.1-flash-lite,glass_blur,2,388,bird,bird,bird,1,1,1.843,0.0002845
claude_sonnet,anthropic/claude-sonnet-5,glass_blur,2,388,bird,frog,frog,1,0,2.5,0.000202
kimi,moonshotai/kimi-k3,glass_blur,2,387,bird,bird,bird,1,1,2.688,0.000348
kimi,moonshotai/kimi-k3,glass_blur,2,384,bird,frog,frog,1,0,3.874,0.000348
